STATE,Year,Total murders,Total firearms,Handguns,Rifles,Shotguns,Firearms (type unknown),Knives or cutting instruments,Other weapons,"Hands, fists, feet, etc.",Murder Rate (per 100k),Firearms Rate,Handgun Rate,Rifles Rate,Shotguns Rate,Firearms (type unknown) Rate,Knives or cutting instruments Rate,Other Weapons Rate,"Hands, fists, feet, Rate",HFR,HFR_se,Fem_FS_S,Male_FS_S,BRFSS,GALLUP,GSS,PEW,AvgGunOwnershipEst,Population Estimate,Homicides per 100k Inhabitants,Est. Homicides,"Deaths, Excluding Firearms",Deaths,Population,"Crude Rate Per 100,000",FIREARM FATAILTIY RATE,FIREARM DEATHS,Guns Owners,Firearm Owners per 100k inhabitants,Homicides per Firearm Owner,Firearms per Homicide,Firearm Owners per Fatality,Firearm / Overall Deaths
Mississippi,2016,154,128,101,4,6,17,4,14,8,5.15,4.28,3.38,0.13,0.20,0.57,0.13,0.47,0.27,0.541,0.028,0.594936709,0.726973684,,,0.449596891,0.689553417,0.569575154,2988726,7.9,236.11,"31,154","31,741","2,988,726","1,062.00",19.9,587,1702304,56958,0.0001386998703,7210,"2,900",1.85%
Missouri,2016,535,437,211,23,6,197,37,50,11,8.78,7.17,3.46,0.38,0.10,3.23,0.61,0.82,0.18,0.528,0.028,0.377777778,0.634994206,,,0.463926827,0.648585024,0.5562559255,6093000,8.8,536.18,"58,729","59,873","6,093,000",982.7,19,1144,3389267,55626,0.0001582005619,6321,"2,963",1.91%
Montana,2016,34,17,6,4,3,4,9,5,3,3.26,1.63,0.58,0.38,0.29,0.38,0.86,0.48,0.29,0.65,0.032,0.404255319,0.65,,,,0.734846304,0.734846304,1042520,3.6,37.53,"9,711","9,905","1,042,520",950.1,18.90,194.00,766092,73485,0.00004898983611,20412,"3,949",1.96%
Nebraska,2016,41,30,30,0,0,0,9,2,0,2.15,1.57,1.57,0.00,0.00,0.00,0.47,0.10,0.00,0.392,0.028,0.181818182,0.534653465,,,0.361210626,0.571778657,0.4664946415,1907116,2.6,49.59,"16,046","16,217","1,907,116",850.3,9.1,171,889659,46649,0.00005573483099,17942,"5,203",1.05%
Nevada,2016,209,141,21,2,0,118,20,42,6,7.11,4.80,0.71,0.07,0.00,4.01,0.68,1.43,0.20,0.329,0.028,0.312883436,0.58110883,,,0.307189202,0.412131716,0.359660459,2940058,7.8,229.32,"23,404","23,902","2,940,058",813,16.8,498,1057423,35966,0.000216871213,4611,"2,123",2.08%
New Hampshire,2016,16,8,4,1,1,2,2,0,6,1.20,0.60,0.30,0.07,0.07,0.15,0.15,0.00,0.45,0.463,0.032,0.245901639,0.590163934,,,,0.580019093,0.580019093,1334795,1.4,18.69,"12,071","12,203","1,334,795",914.2,9.3,132,774207,58002,0.00002413713646,41430,"5,865",1.08%
New Jersey,2016,372,278,212,1,3,62,29,42,23,4.16,3.11,2.37,0.01,0.03,0.69,0.32,0.47,0.26,0.089,0.028,0.063694268,0.313207547,,,0.117171402,0.182806756,0.149989079,8944469,4.2,375.67,"72,670","73,155","8,944,469",817.9,5.5,485,1341573,14999,0.0002800203874,3571,"2,766",0.66%
New Mexico,2016,99,60,13,1,0,46,17,19,3,4.76,2.88,0.62,0.05,0.00,2.21,0.82,0.91,0.14,0.359,0.028,0.355140187,0.563186813,,,0.296181823,0.4459972,0.3710895115,2081015,6.7,139.43,"17,982","18,365","2,081,015",882.5,18.10,383.00,772243,37109,0.0001805494306,5539,"2,016",2.09%
New York,2016,628,367,305,2,9,51,130,99,32,3.18,1.86,1.54,0.01,0.05,0.26,0.66,0.50,0.16,0.145,0.028,0.092457421,0.356466877,,,0.162760397,0.262691659,0.212726028,19745289,3.2,631.85,"153,458","154,358","19,745,289",781.7,4.4,900,4200337,21273,0.0001504282306,6648,"4,667",0.58%
North Carolina,2016,595,421,262,20,22,117,50,80,44,5.86,4.15,2.58,0.20,0.22,1.15,0.49,0.79,0.43,0.371,0.028,0.389972145,0.639053254,,,0.299145749,0.544534929,0.421840339,10146788,6.7,679.83,"89,056","90,465","10,146,788",891.6,13.7,1409,4280324,42184,0.000158827864,6296,"3,038",1.56%
North Dakota,2016,14,8,5,2,0,1,3,1,2,1.85,1.06,0.66,0.26,0.00,0.13,0.40,0.13,0.26,0.533,0.032,0.333333333,0.584070796,,,,0.640037169,0.640037169,757952,2.1,15.92,"6,152","6,242","757,952",823.5,11.90,90.00,485117,64004,0.00003281059447,30478,"5,390",1.44%
Ohio,2016,627,452,197,7,8,240,39,104,32,5.40,3.89,1.70,0.06,0.07,2.07,0.34,0.90,0.28,0.419,0.028,0.320547945,0.602831595,,,0.383763615,0.534044862,0.4589042385,11614373,5.9,685.25,"118,048","119,572","11,614,373","1,029.50",12.9,1524,5329885,45890,0.0001285671281,7778,"3,497",1.27%
Oklahoma,2016,243,171,135,9,9,18,31,23,18,6.19,4.36,3.44,0.23,0.23,0.46,0.79,0.59,0.46,0.549,0.028,0.472049689,0.667170953,,,0.514439092,0.6872821,0.600860596,3923561,6.3,247.18,"38,510","39,276","3,923,561","1,001.00",19.6,766,2357513,60086,0.0001048496114,9537,"3,078",1.95%
Oregon,2016,100,51,32,6,1,12,24,24,1,2.44,1.25,0.78,0.15,0.02,0.29,0.59,0.59,0.02,0.414,0.032,0.310526316,0.609965636,,,,0.457074772,0.457074772,4093465,2.8,114.62,"35,265","35,778","4,093,465",874,11.90,513.00,1871020,45707,0.0000612591237,16324,"3,647",1.43%
Pennsylvania,2016,655,486,395,10,12,69,68,78,23,5.12,3.80,3.09,0.08,0.09,0.54,0.53,0.61,0.18,0.402,0.028,0.270022883,0.559686888,,,0.322193152,0.53924493,0.430719041,12784227,5.3,677.56,"131,485","133,040","12,784,227","1,040.70",12,1555,5506410,43072,0.0001230500511,8127,"3,541",1.17%
Rhode Island,2016,29,12,5,0,0,7,9,6,2,2.75,1.14,0.47,0.00,0.00,0.66,0.85,0.57,0.19,0.139,0.028,0.125,0.329787234,,,0.183796508,0.249948395,0.2168724515,1056426,2.7,28.52,"9,686","9,735","1,056,426",921.5,4.1,49,229110,21687,0.0001244971402,8032,"4,676",0.50%
South Carolina,2016,363,281,172,7,9,93,29,36,17,7.32,5.66,3.47,0.14,0.18,1.87,0.58,0.73,0.34,0.45,0.028,0.475490196,0.700490998,,,0.34764083,0.605040683,0.4763407565,4961119,7.2,357.20,"47,239","48,130","4,961,119",970.1,17.7,891,2363183,47634,0.0001511522981,6616,"2,652",1.85%
South Dakota,2016,21,7,7,0,0,0,5,4,5,2.43,0.81,0.81,0.00,0.00,0.00,0.58,0.46,0.58,0.55,0.028,0.361111111,0.559055118,,,0.512110947,0.669858961,0.590984954,865454,3.2,27.69,"7,737","7,845","865,454",906.5,13.4,108,511470,59098,0.00005414689458,18468,"4,736",1.38%
Tennessee,2016,486,356,202,10,7,137,49,69,12,7.31,5.35,3.04,0.15,0.11,2.06,0.74,1.04,0.18,0.469,0.028,0.43083004,0.65967366,,,0.380948483,0.600722073,0.490835278,6651194,7.4,492.19,"66,709","67,857","6,651,194","1,020.20",17.1,1148,3264641,49084,0.0001507634095,6633,"2,844",1.69%
Texas,2016,1459,1066,630,51,31,354,175,136,82,5.24,3.83,2.26,0.18,0.11,1.27,0.63,0.49,0.29,0.355,0.028,0.430429129,0.61971313,,,0.337897736,0.425182054,0.381539895,27862596,5.3,1476.72,"188,613","191,966","27,862,596",689,12.1,3353,10630692,38154,0.0001389107684,7199,"3,171",1.75%
Utah,2016,71,42,31,1,0,10,6,20,3,2.33,1.38,1.02,0.03,0.00,0.33,0.20,0.66,0.10,0.397,0.028,0.294117647,0.565310493,,,0.336430601,0.561900052,0.4491653265,3051217,2.4,73.23,"17,543","17,913","3,051,217",587.1,12.9,370,1370501,44917,0.00005343244143,18715,"3,704",2.07%
Vermont,2016,14,6,2,2,1,1,2,6,0,2.24,0.96,0.32,0.32,0.16,0.16,0.32,0.96,0.00,0.503,0.028,0.12,0.709677419,,,0.402137579,0.663678954,0.5329082665,624594,2.2,13.74,"5,831","5,909","624,594",946.1,11.1,78,332851,53291,0.00004128290249,24223,"4,267",1.32%
Virginia,2016,482,352,151,10,10,181,33,67,30,5.73,4.18,1.80,0.12,0.12,2.15,0.39,0.80,0.36,0.353,0.028,0.368421053,0.642451759,,,0.298906675,0.410877471,0.354892073,8411808,5.7,479.47,"65,424","66,473","8,411,808",790.2,12.1,1049,2985284,35489,0.0001606122096,6226,"2,846",1.58%
Washington,2016,195,127,69,11,5,42,19,38,11,2.68,1.74,0.95,0.15,0.07,0.58,0.26,0.52,0.15,0.321,0.028,0.232931727,0.512331839,,,0.265882576,0.435863695,0.3508731355,7288000,2.7,196.78,"54,083","54,769","7,288,000",751.5,9.00,686.00,2557163,35087,0.00007695088985,12995,"3,728",1.25%
West Virginia,2016,76,47,30,2,0,15,4,21,4,4.15,2.57,1.64,0.11,0.00,0.82,0.22,1.15,0.22,0.6,0.028,0.475609756,0.710714286,,,0.481850827,0.732214817,0.607032822,1831102,4.6,84.23,"22,400","22,732","1,831,102","1,241.40",17.50,332.00,1111539,60703,0.00007577843954,13196,"3,348",1.46%
Wisconsin,2016,226,166,119,6,4,37,27,21,12,3.91,2.87,2.06,0.10,0.07,0.64,0.47,0.36,0.21,0.471,0.028,0.229946524,0.606774669,,,0.413851708,0.57943665,0.496644179,5778708,4,231.15,"51,151","51,815","5,778,708",896.7,11.4,664,2869962,49664,0.0000805405594,12416,"4,322",1.28%
Wyoming,2016,19,6,1,0,1,4,8,3,2,3.25,1.02,0.17,0.00,0.17,0.68,1.37,0.51,0.34,0.607,0.032,0.375,0.669642857,,,,0.725993231,0.725993231,585501,3.4,19.91,"4,621","4,722","585,501",806.5,17.4,101,425070,72599,0.00004683239257,21353,"4,209",2.14%
Alabama,2017,2,1,0,0,0,1,0,1,0,0.04,0.02,0.00,0.00,0.00,0.02,0.00,0.02,0.00,,,,,,,,,,4874747,,,,,,,,,,,,,,
Alaska,2017,62,37,7,3,3,24,13,8,4,8.38,5.00,0.95,0.41,0.41,3.24,1.76,1.08,0.54,,,,,,,,,,739795,,,,,,,,,,,,,,
Arizona,2017,404,249,162,8,9,70,50,93,12,5.76,3.55,2.31,0.11,0.13,1.00,0.71,1.33,0.17,,,,,,,,,,7016270,,,,,,,,,,,,,,
Arkansas,2017,250,168,92,11,4,61,23,52,7,8.32,5.59,3.06,0.37,0.13,2.03,0.77,1.73,0.23,,,,,,,,,,3004279,,,,,,,,,,,,,,
California,2017,1830,1274,886,37,34,317,258,195,103,4.63,3.22,2.24,0.09,0.09,0.80,0.65,0.49,0.26,,,,,,,,,,39536653,,,,,,,,,,,,,,
Colorado,2017,218,137,88,7,4,38,37,22,22,3.89,2.44,1.57,0.12,0.07,0.68,0.66,0.39,0.39,,,,,,,,,,5607154,,,,,,,,,,,,,,
Connecticut,2017,102,72,30,0,1,41,11,9,10,2.84,2.01,0.84,0.00,0.03,1.14,0.31,0.25,0.28,,,,,,,,,,3588184,,,,,,,,,,,,,,
Delaware,2017,52,44,20,0,1,23,3,4,1,5.41,4.57,2.08,0.00,0.10,2.39,0.31,0.42,0.10,,,,,,,,,,961939,,,,,,,,,,,,,,
District of Columbia,2017,116,90,89,0,0,1,15,5,6,16.72,12.97,12.82,0.00,0.00,0.14,2.16,0.72,0.86,,,,,,,,,,693972,,,,,,,,,,,,,,
Florida,2017,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,20984400,,,,,,,,,,,,,,
Georgia,2017,672,542,490,15,5,32,37,85,8,6.44,5.20,4.70,0.14,0.05,0.31,0.35,0.82,0.08,,,,,,,,,,10429379,,,,,,,,,,,,,,
Hawaii,2017,39,4,1,1,0,2,9,10,16,2.73,0.28,0.07,0.07,0.00,0.14,0.63,0.70,1.12,,,,,,,,,,1427538,,,,,,,,,,,,,,
Idaho,2017,28,13,8,4,1,0,6,3,6,1.63,0.76,0.47,0.23,0.06,0.00,0.35,0.17,0.35,,,,,,,,,,1716943,,,,,,,,,,,,,,
Illinois,2017,814,693,596,24,3,70,53,50,18,6.36,5.41,4.66,0.19,0.02,0.55,0.41,0.39,0.14,,,,,,,,,,12802023,,,,,,,,,,,,,,
Indiana,2017,360,291,147,14,6,124,20,39,10,5.40,4.36,2.20,0.21,0.09,1.86,0.30,0.58,0.15,,,,,,,,,,6666818,,,,,,,,,,,,,,
Iowa,2017,100,57,25,1,5,26,18,18,7,3.18,1.81,0.79,0.03,0.16,0.83,0.57,0.57,0.22,,,,,,,,,,3145711,,,,,,,,,,,,,,
Kansas,2017,129,79,44,4,7,24,16,26,8,4.43,2.71,1.51,0.14,0.24,0.82,0.55,0.89,0.27,,,,,,,,,,2913123,,,,,,,,,,,,,,
Kentucky,2017,263,192,128,6,6,52,25,33,13,5.90,4.31,2.87,0.13,0.13,1.17,0.56,0.74,0.29,,,,,,,,,,4454189,,,,,,,,,,,,,,
Louisiana,2017,566,460,216,23,12,209,46,42,18,12.08,9.82,4.61,0.49,0.26,4.46,0.98,0.90,0.38,,,,,,,,,,4684333,,,,,,,,,,,,,,
Maine,2017,23,12,4,0,0,8,3,4,4,1.72,0.90,0.30,0.00,0.00,0.60,0.22,0.30,0.30,,,,,,,,,,1335907,,,,,,,,,,,,,,
Maryland,2017,475,370,339,5,3,23,44,50,11,7.85,6.11,5.60,0.08,0.05,0.38,0.73,0.83,0.18,,,,,,,,,,6052177,,,,,,,,,,,,,,
Massachusetts,2017,170,99,34,0,0,65,36,29,6,2.48,1.44,0.50,0.00,0.00,0.95,0.52,0.42,0.09,,,,,,,,,,6859819,,,,,,,,,,,,,,
Michigan,2017,567,381,185,13,12,171,55,101,30,5.69,3.82,1.86,0.13,0.12,1.72,0.55,1.01,0.30,,,,,,,,,,9962311,,,,,,,,,,,,,,
Minnesota,2017,113,69,58,1,2,8,14,23,7,2.03,1.24,1.04,0.02,0.04,0.14,0.25,0.41,0.13,,,,,,,,,,5576606,,,,,,,,,,,,,,
Mississippi,2017,149,111,90,4,3,14,12,20,6,4.99,3.72,3.02,0.13,0.10,0.47,0.40,0.67,0.20,,,,,,,,,,2984100,,,,,,,,,,,,,,
Missouri,2017,596,514,224,22,8,260,25,48,9,9.75,8.41,3.66,0.36,0.13,4.25,0.41,0.79,0.15,,,,,,,,,,6113532,,,,,,,,,,,,,,
Montana,2017,41,17,10,2,1,4,12,5,7,3.90,1.62,0.95,0.19,0.10,0.38,1.14,0.48,0.67,,,,,,,,,,1050493,,,,,,,,,,,,,,
Nebraska,2017,43,31,27,2,2,0,4,5,3,2.24,1.61,1.41,0.10,0.10,0.00,0.21,0.26,0.16,,,,,,,,,,1920076,,,,,,,,,,,,,,
Nevada,2017,270,201,16,58,0,127,28,30,11,9.01,6.70,0.53,1.93,0.00,4.24,0.93,1.00,0.37,,,,,,,,,,2998039,,,,,,,,,,,,,,
New Hampshire,2017,14,7,4,0,1,2,5,1,1,1.04,0.52,0.30,0.00,0.07,0.15,0.37,0.07,0.07,,,,,,,,,,1342795,,,,,,,,,,,,,,
New Jersey,2017,324,242,175,7,4,56,42,29,11,3.60,2.69,1.94,0.08,0.04,0.62,0.47,0.32,0.12,,,,,,,,,,9005644,,,,,,,,,,,,,,
New Mexico,2017,113,71,20,2,0,49,20,19,3,5.41,3.40,0.96,0.10,0.00,2.35,0.96,0.91,0.14,,,,,,,,,,2088070,,,,,,,,,,,,,,
New York,2017,547,292,233,6,9,44,113,91,51,2.76,1.47,1.17,0.03,0.05,0.22,0.57,0.46,0.26,,,,,,,,,,19849399,,,,,,,,,,,,,,
North Carolina,2017,547,413,279,9,26,99,33,64,37,5.32,4.02,2.72,0.09,0.25,0.96,0.32,0.62,0.36,,,,,,,,,,10273419,,,,,,,,,,,,,,
North Dakota,2017,9,5,2,1,0,2,1,2,1,1.19,0.66,0.26,0.13,0.00,0.26,0.13,0.26,0.13,,,,,,,,,,755393,,,,,,,,,,,,,,
Ohio,2017,682,485,226,5,11,243,46,128,23,5.85,4.16,1.94,0.04,0.09,2.08,0.39,1.10,0.20,,,,,,,,,,11658609,,,,,,,,,,,,,,
Oklahoma,2017,239,163,131,5,5,22,25,32,19,6.08,4.15,3.33,0.13,0.13,0.56,0.64,0.81,0.48,,,,,,,,,,3930864,,,,,,,,,,,,,,
Oregon,2017,100,58,34,2,2,20,17,22,3,2.41,1.40,0.82,0.05,0.05,0.48,0.41,0.53,0.07,,,,,,,,,,4142776,,,,,,,,,,,,,,
Pennsylvania,2017,735,567,452,11,8,96,63,73,32,5.74,4.43,3.53,0.09,0.06,0.75,0.49,0.57,0.25,,,,,,,,,,12805537,,,,,,,,,,,,,,
Rhode Island,2017,20,8,1,0,0,7,4,5,3,1.89,0.75,0.09,0.00,0.00,0.66,0.38,0.47,0.28,,,,,,,,,,1059639,,,,,,,,,,,,,,
South Carolina,2017,387,312,183,11,8,110,29,36,10,7.70,6.21,3.64,0.22,0.16,2.19,0.58,0.72,0.20,,,,,,,,,,5024369,,,,,,,,,,,,,,
South Dakota,2017,21,8,6,0,0,2,7,2,4,2.41,0.92,0.69,0.00,0.00,0.23,0.80,0.23,0.46,,,,,,,,,,869666,,,,,,,,,,,,,,
Tennessee,2017,525,407,271,19,11,106,42,64,12,7.82,6.06,4.04,0.28,0.16,1.58,0.63,0.95,0.18,,,,,,,,,,6715984,,,,,,,,,,,,,,
Texas,2017,1364,1012,594,40,26,352,156,131,65,4.82,3.58,2.10,0.14,0.09,1.24,0.55,0.46,0.23,,,,,,,,,,28304596,,,,,,,,,,,,,,
Utah,2017,73,46,32,0,3,11,7,12,8,2.35,1.48,1.03,0.00,0.10,0.35,0.23,0.39,0.26,,,,,,,,,,3101833,,,,,,,,,,,,,,
Vermont,2017,14,6,1,0,0,5,6,1,1,2.24,0.96,0.16,0.00,0.00,0.80,0.96,0.16,0.16,,,,,,,,,,623657,,,,,,,,,,,,,,
Virginia,2017,453,338,156,11,11,160,44,54,17,5.35,3.99,1.84,0.13,0.13,1.89,0.52,0.64,0.20,,,,,,,,,,8470020,,,,,,,,,,,,,,
Washington,2017,228,134,75,1,1,57,36,40,18,3.08,1.81,1.01,0.01,0.01,0.77,0.49,0.54,0.24,,,,,,,,,,7405743,,,,,,,,,,,,,,
West Virginia,2017,79,45,25,4,4,12,8,23,3,4.35,2.48,1.38,0.22,0.22,0.66,0.44,1.27,0.17,,,,,,,,,,1815857,,,,,,,,,,,,,,
Wisconsin,2017,186,149,111,4,2,32,11,17,9,3.21,2.57,1.92,0.07,0.03,0.55,0.19,0.29,0.16,,,,,,,,,,5795483,,,,,,,,,,,,,,
Wyoming,2017,14,6,5,0,0,1,3,3,2,2.42,1.04,0.86,0.00,0.00,0.17,0.52,0.52,0.35,,,,,,,,,,579315,,,,,,,,,,,,,,
Alabama,2018,2,2,2,0,0,0,0,0,0,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,4887871,,,,,,,,,,,,,,
Alaska,2018,47,31,7,3,0,21,8,3,5,6.37,4.20,0.95,0.41,0.00,2.85,1.08,0.41,0.68,,,,,,,,,,737438,,,,,,,,,,,,,,
Arizona,2018,339,203,139,12,6,46,45,87,4,4.73,2.83,1.94,0.17,0.08,0.64,0.63,1.21,0.06,,,,,,,,,,7171646,,,,,,,,,,,,,,
Arkansas,2018,218,156,66,6,5,79,17,38,7,7.23,5.18,2.19,0.20,0.17,2.62,0.56,1.26,0.23,,,,,,,,,,3013825,,,,,,,,,,,,,,
California,2018,1739,1177,834,24,27,292,252,223,87,4.40,2.98,2.11,0.06,0.07,0.74,0.64,0.56,0.22,,,,,,,,,,39557045,,,,,,,,,,,,,,
Colorado,2018,207,147,99,2,8,38,27,13,20,3.63,2.58,1.74,0.04,0.14,0.67,0.47,0.23,0.35,,,,,,,,,,5695564,,,,,,,,,,,,,,
Connecticut,2018,83,54,10,2,0,42,18,9,2,2.32,1.51,0.28,0.06,0.00,1.18,0.50,0.25,0.06,,,,,,,,,,3572665,,,,,,,,,,,,,,
Delaware,2018,48,40,14,1,2,23,4,3,1,4.96,4.14,1.45,0.10,0.21,2.38,0.41,0.31,0.10,,,,,,,,,,967171,,,,,,,,,,,,,,
District of Columbia,2018,151,120,120,0,0,0,20,7,4,21.50,17.08,17.08,0.00,0.00,0.00,2.85,1.00,0.57,,,,,,,,,,702455,,,,,,,,,,,,,,
Florida,2018,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,21299325,,,,,,,,,,,,,,
Georgia,2018,568,460,410,11,10,29,44,62,2,5.40,4.37,3.90,0.10,0.10,0.28,0.42,0.59,0.02,,,,,,,,,,10519475,,,,,,,,,,,,,,
Hawaii,2018,33,11,6,1,0,4,10,6,6,2.32,0.77,0.42,0.07,0.00,0.28,0.70,0.42,0.42,,,,,,,,,,1420491,,,,,,,,,,,,,,
Idaho,2018,32,19,14,2,2,1,4,8,1,1.82,1.08,0.80,0.11,0.11,0.06,0.23,0.46,0.06,,,,,,,,,,1754208,,,,,,,,,,,,,,
Illinois,2018,864,708,592,14,4,98,77,53,26,6.78,5.56,4.65,0.11,0.03,0.77,0.60,0.42,0.20,,,,,,,,,,12741080,,,,,,,,,,,,,,
Indiana,2018,371,294,136,10,7,141,33,29,15,5.54,4.39,2.03,0.15,0.10,2.11,0.49,0.43,0.22,,,,,,,,,,6691878,,,,,,,,,,,,,,
Iowa,2018,43,20,6,2,2,10,8,9,6,1.36,0.63,0.19,0.06,0.06,0.32,0.25,0.29,0.19,,,,,,,,,,3156145,,,,,,,,,,,,,,
Kansas,2018,110,78,47,0,2,29,7,19,6,3.78,2.68,1.61,0.00,0.07,1.00,0.24,0.65,0.21,,,,,,,,,,2911505,,,,,,,,,,,,,,
Kentucky,2018,237,179,112,12,6,49,17,32,9,5.30,4.01,2.51,0.27,0.13,1.10,0.38,0.72,0.20,,,,,,,,,,4468402,,,,,,,,,,,,,,
Louisiana,2018,521,436,233,12,5,186,30,44,11,11.18,9.36,5.00,0.26,0.11,3.99,0.64,0.94,0.24,,,,,,,,,,4659978,,,,,,,,,,,,,,
Maine,2018,23,11,6,0,1,4,2,6,4,1.72,0.82,0.45,0.00,0.07,0.30,0.15,0.45,0.30,,,,,,,,,,1338404,,,,,,,,,,,,,,
Maryland,2018,470,388,345,1,10,32,39,30,13,7.78,6.42,5.71,0.02,0.17,0.53,0.65,0.50,0.22,,,,,,,,,,6042718,,,,,,,,,,,,,,
Massachusetts,2018,136,93,37,0,1,55,25,13,5,1.97,1.35,0.54,0.00,0.01,0.80,0.36,0.19,0.07,,,,,,,,,,6902149,,,,,,,,,,,,,,
Michigan,2018,550,394,166,17,11,200,31,99,26,5.50,3.94,1.66,0.17,0.11,2.00,0.31,0.99,0.26,,,,,,,,,,9995915,,,,,,,,,,,,,,
Minnesota,2018,104,49,36,4,0,9,16,28,11,1.85,0.87,0.64,0.07,0.00,0.16,0.29,0.50,0.20,,,,,,,,,,5611179,,,,,,,,,,,,,,
Mississippi,2018,142,118,99,3,2,14,7,15,2,4.75,3.95,3.31,0.10,0.07,0.47,0.23,0.50,0.07,,,,,,,,,,2986530,,,,,,,,,,,,,,
Missouri,2018,555,473,235,16,9,213,40,32,10,9.06,7.72,3.84,0.26,0.15,3.48,0.65,0.52,0.16,,,,,,,,,,6126452,,,,,,,,,,,,,,
Montana,2018,34,17,9,3,0,5,2,12,3,3.20,1.60,0.85,0.28,0.00,0.47,0.19,1.13,0.28,,,,,,,,,,1062305,,,,,,,,,,,,,,
Nebraska,2018,43,26,22,0,1,3,5,9,3,2.23,1.35,1.14,0.00,0.05,0.16,0.26,0.47,0.16,,,,,,,,,,1929268,,,,,,,,,,,,,,
Nevada,2018,201,134,46,1,1,86,23,24,20,6.62,4.42,1.52,0.03,0.03,2.83,0.76,0.79,0.66,,,,,,,,,,3034392,,,,,,,,,,,,,,
New Hampshire,2018,21,12,6,0,0,6,3,4,2,1.55,0.88,0.44,0.00,0.00,0.44,0.22,0.29,0.15,,,,,,,,,,1356458,,,,,,,,,,,,,,
New Jersey,2018,286,202,152,0,2,48,37,28,19,3.21,2.27,1.71,0.00,0.02,0.54,0.42,0.31,0.21,,,,,,,,,,8908520,,,,,,,,,,,,,,
New Mexico,2018,137,87,39,3,0,45,23,22,5,6.54,4.15,1.86,0.14,0.00,2.15,1.10,1.05,0.24,,,,,,,,,,2095428,,,,,,,,,,,,,,
New York,2018,546,313,254,6,10,43,124,63,46,2.79,1.60,1.30,0.03,0.05,0.22,0.63,0.32,0.24,,,,,,,,,,19542209,,,,,,,,,,,,,,
North Carolina,2018,479,346,231,15,16,84,44,52,37,4.61,3.33,2.22,0.14,0.15,0.81,0.42,0.50,0.36,,,,,,,,,,10383620,,,,,,,,,,,,,,
North Dakota,2018,16,9,8,0,0,1,1,1,5,2.11,1.18,1.05,0.00,0.00,0.13,0.13,0.13,0.66,,,,,,,,,,760077,,,,,,,,,,,,,,
Ohio,2018,546,383,184,3,7,189,49,87,27,4.67,3.28,1.57,0.03,0.06,1.62,0.42,0.74,0.23,,,,,,,,,,11689442,,,,,,,,,,,,,,
Oklahoma,2018,202,134,95,7,3,29,28,29,11,5.12,3.40,2.41,0.18,0.08,0.74,0.71,0.74,0.28,,,,,,,,,,3943079,,,,,,,,,,,,,,
Oregon,2018,81,48,30,3,1,14,12,18,3,1.93,1.15,0.72,0.07,0.02,0.33,0.29,0.43,0.07,,,,,,,,,,4190713,,,,,,,,,,,,,,
Pennsylvania,2018,787,580,464,17,7,92,83,99,25,6.15,4.53,3.62,0.13,0.05,0.72,0.65,0.77,0.20,,,,,,,,,,12807060,,,,,,,,,,,,,,
Rhode Island,2018,16,12,1,1,1,9,2,1,1,1.51,1.13,0.09,0.09,0.09,0.85,0.19,0.09,0.09,,,,,,,,,,1057315,,,,,,,,,,,,,,
South Carolina,2018,386,296,188,8,6,94,29,42,19,7.59,5.82,3.70,0.16,0.12,1.85,0.57,0.83,0.37,,,,,,,,,,5084127,,,,,,,,,,,,,,
South Dakota,2018,13,8,5,0,0,3,4,1,0,1.47,0.91,0.57,0.00,0.00,0.34,0.45,0.11,0.00,,,,,,,,,,882235,,,,,,,,,,,,,,
Tennessee,2018,496,397,245,26,8,118,28,49,22,7.33,5.86,3.62,0.38,0.12,1.74,0.41,0.72,0.32,,,,,,,,,,6770010,,,,,,,,,,,,,,
Texas,2018,1301,956,522,33,37,364,128,133,84,4.53,3.33,1.82,0.11,0.13,1.27,0.45,0.46,0.29,,,,,,,,,,28701845,,,,,,,,,,,,,,
Utah,2018,59,28,17,1,0,10,12,10,9,1.87,0.89,0.54,0.03,0.00,0.32,0.38,0.32,0.28,,,,,,,,,,3161105,,,,,,,,,,,,,,
Vermont,2018,10,3,3,0,0,0,0,5,2,1.60,0.48,0.48,0.00,0.00,0.00,0.00,0.80,0.32,,,,,,,,,,626299,,,,,,,,,,,,,,
Virginia,2018,391,297,141,8,5,143,30,49,15,4.59,3.49,1.66,0.09,0.06,1.68,0.35,0.58,0.18,,,,,,,,,,8517685,,,,,,,,,,,,,,
Washington,2018,232,138,76,2,5,55,45,35,14,3.08,1.83,1.01,0.03,0.07,0.73,0.60,0.46,0.19,,,,,,,,,,7535591,,,,,,,,,,,,,,
West Virginia,2018,57,34,21,1,1,11,5,14,4,3.16,1.88,1.16,0.06,0.06,0.61,0.28,0.78,0.22,,,,,,,,,,1805832,,,,,,,,,,,,,,
Wisconsin,2018,178,136,67,4,2,63,15,16,11,3.06,2.34,1.15,0.07,0.03,1.08,0.26,0.28,0.19,,,,,,,,,,5813568,,,,,,,,,,,,,,
Wyoming,2018,12,8,6,0,2,0,2,0,2,2.08,1.38,1.04,0.00,0.35,0.00,0.35,0.00,0.35,,,,,,,,,,577737,,,,,,,,,,,,,,
